,name,year,month,uri,rank,listUri,finalWorth,category,otherCompensation,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,naturalId,position,imageExists,selfMade,status,gender,birthDate,lastName,firstName,listDescription,title,employment,date,wealthList,familyList,selfMadeRank,thumbnail,residenceStateRegion,residenceMsa,squareImage,bioSuppress,csfDisplayFields,suppressOnProfiles,qas,bios,abouts,premiumProfile,philanthropyScore,impactInvestor,parentListUri,embargo,totalCharitableDonation,charitableDonationPercentage,numberOfSiblings,numberOfSiblingsEst,portraitImage,landscapeImage,bio,notableDeal,valueCreated,clients
1873,Billionaires,2020,4,pedro-de-godoy-bueno,1851,billionaires,1100.0,Healthcare,0,"{'name': 'Pedro de Godoy Bueno', 'uri': 'pedro-de-godoy-bueno', 'imageExists': False}",True,Pedro de Godoy Bueno,29.0,Brazil,,Sao Paulo,health insurance,['Healthcare'],Brazil,,1617669876290,8,faris/5/2020/197209,1874,False,False,N,M,640051200000.0,de Godoy Bueno,Pedro,The World's Billionaires,,,1586300400000,False,False,,,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"[""At age 29, Pedro de Godoy Bueno is Brazil's youngest billionaire. He is CEO of Brazilian laboratory firm Diagnosticos da America SA."", ""His late father, Edson de Godoy Bueno, was Brazil's richest healthcare billionaire. His sister, Camilla de Godoy Bueno Grossi, is also billionaire."", 'Edson died of a heart attack in 2017 at age 73 and left most of his fortune to his children, Pedro and Camilla. ', ""His father's first wife, Dulce Pugliese de Godoy Bueno, cofounded healthcare firm Amil and is also a billionaire."", 'Pedro, who became CEO of DASA at 24, married his longtime partner Herrmann Hoffmann in 2018 at the Gavea Golf Club, a posh Rio de Janeiro club.\r\n']",,False,,,,,,,,,,,,,,
1874,Billionaires,2020,4,camilla-de-godoy-bueno-grossi,1851,billionaires,1100.0,Healthcare,0,"{'name': 'Camilla de Godoy Bueno Grossi', 'uri': 'camilla-de-godoy-bueno-grossi', 'imageExists': False}",True,Camilla de Godoy Bueno Grossi,41.0,United Kingdom,,London,medical labs,['Healthcare'],Brazil,,1617669863128,8,faris/5/2020/219928,1875,False,False,N,F,278726400000.0,de Godoy Bueno Grossi,Camilla,The World's Billionaires,,,1586300400000,False,False,,,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Camilla de Godoy Bueno Grossi owns a significant stake in Brazilian laboratory services firm Diagnosticos da America SA.<br>', ""She and her brother, Pedro, inherited their stakes from their late father Edson de Godoy Bueno, who was Brazil's richest healthcare billionaire.\r\n"", 'Edson died of a heart attack in 2017, and left most of his fortune to Camilla and her brother Pedro de Godoy Bueno, also a new billionaire.', ""Edson's first wife, Dulce Pugliese de Godoy Bueno, cofounded hospital and health insurance firm Amil and is also a billionaire.\r\n"", 'Edson sold most of Amil to UnitedHealthCare of the U.S. for $4.9 billion in 2012.']",,False,,,,,,,,,,,,,,
1875,Billionaires,2020,4,benjamin-de-rothschild,1851,billionaires,1100.0,Finance & Investments,0,"{'name': 'Benjamin de Rothschild', 'uri': 'benjamin-de-rothschild', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c723b324bbe6f51818aba7a/416x416.jpg?background=000000&cropX1=5&cropX2=1104&cropY1=67&cropY2=1167'}",True,Benjamin de Rothschild,56.0,Switzerland,,Geneva,banking,['Finance & Investments'],Switzerland,,1611005341813,5,faris/5/2020/7124,1876,True,False,D,M,-202780800000.0,de Rothschild,Benjamin,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/5c723b324bbe6f51818aba7a/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c723b324bbe6f51818aba7a/416x416.jpg?background=000000&cropX1=5&cropX2=1104&cropY1=67&cropY2=1167,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Baron Benjamin de Rothschild an heir to a French banking fortune, died of a heart attack at age 57 on January 15, 2021. ', 'He oversaw the Edmond de Rothschild empire, which has stakes in banks in France and Switzerland and owns restaurants and hotels.', ""In August 2019, de Rothschild's family consolidated its French and Swiss banking operations and bought out the group's public shareholders."", ""De Rothschild's widow, Ariane, is chairwoman of Edmond de Rothschild Suisse, while Benjamin was chairman of the group."", 'Through Edmond de Rothschild and its affiliates, the baron owned or co-owned vineyards in Argentina, New Zealand, South Africa, Spain and France.']","['An adrenaline junkie, the baron reportedly rides racing motorcycles, drives Formula 1 Ferraris, and races sailboats.']",False,,,,,,,,,,,,,,
1876,Billionaires,2020,4,diego-della-valle,1851,billionaires,1100.0,Fashion & Retail,0,"{'name': 'Diego Della Valle', 'uri': 'diego-della-valle', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e76d31510380d0006fbb81d/416x416.jpg?background=000000&cropX1=49&cropX2=2230&cropY1=321&cropY2=2503'}",True,Diego Della Valle,66.0,Italy,,Sant'' Elpidio A Mare,shoes,['Fashion & Retail'],Italy,,1617670472138,8,faris/5/2020/7048,1877,True,False,D,M,-505094400000.0,Della Valle,Diego,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/5e76d31510380d0006fbb81d/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e76d31510380d0006fbb81d/416x416.jpg?background=000000&cropX1=49&cropX2=2230&cropY1=321&cropY2=2503,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"[""Diego Della Valle took the small shoe factory his grandfather started and turned it into global shoe- and purse-maker Tod's S.p.A."", 'Della Valle, who is chairman, and his brother Andrea together own the majority of the company.', 'The brothers also hold stakes in Italian scooter-maker Piaggio, multimedia conglomerate RCS MediaGroup and investment bank Mediobanca.', 'The brothers owned Florence-based soccer team AC Fiorentina from 2002 to 2019, when they sold it to fellow billionaire Rocco Commisso.', ""He cofounded Italy's first private rail operator, Ntv-Italo, in 2006 and sold it 12 years later to an American investment firm for $2.2 billion.""]","[""He has spearheaded a campaign to renovate the crumbling Roman Colosseum, committing millions of euros from Tod's for the project."", 'In 2017, Della Valle opened a new factory in the central Italian town of Arquata del Tronto as part of recovery efforts after a devastating 2016 earthquake.']",False,,,,,,,,,,,,,,
1877,Billionaires,2020,4,sefik-yilmaz-dizdar,1851,billionaires,1100.0,Fashion & Retail,0,"{'name': 'Sefik Yilmaz Dizdar', 'uri': 'sefik-yilmaz-dizdar', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/58b75117a7ea431f321a6fd6/416x416.jpg?background=000000&cropX1=11&cropX2=697&cropY1=73&cropY2=759'}",True,Sefik Yilmaz Dizdar,82.0,Turkey,,Istanbul,fashion retail,['Fashion & Retail'],Turkey,,1617670373856,8,faris/5/2020/199393,1878,False,True,R,M,-1003449600000.0,Dizdar,Sefik Yilmaz,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/58b75117a7ea431f321a6fd6/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/58b75117a7ea431f321a6fd6/416x416.jpg?background=000000&cropX1=11&cropX2=697&cropY1=73&cropY2=759,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Sefik Yilmaz Dizdar is a partner in LC Waikiki, a producer and retailer of ready-to-wear fashions and home items.', 'George Amoual founded LC Waikiki in France in 1985. Dizdar and partners including Mustafa Kucuk bought the company in 1997.', ""LC Waikiki's first international store opened in Romania in 2009. In 2016, it expanded into home textile products under the brand name LCW Home."", 'Today, LC Waikiki has over 1,000 locations in 47 countries; roughly half are outside of Turkey. Its motto: ""Everyone deserves to dress well."" ']","['LC Waikiki, with annual revenue of around $4.5 billion, is managed by Kucuk, also a billionaire, and his family.', 'The brand combines the name of the famous Hawaiian beach with ""LC,"" as in ""Les Copains"" (""friends"" in French).']",False,,,,,,,,,,,,,,
1878,Billionaires,2020,4,domenico-dolce,1851,billionaires,1100.0,Fashion & Retail,0,"{'name': 'Domenico Dolce', 'uri': 'domenico-dolce', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a7f8c02a7ea431690132e66/416x416.jpg?background=000000&cropX1=244&cropX2=936&cropY1=11&cropY2=703'}",True,Domenico Dolce,61.0,Italy,,Milan,luxury goods,['Fashion & Retail'],Italy,,1617670287940,8,faris/5/2020/193369,1879,True,True,R,M,-359337600000.0,Dolce,Domenico,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/5a7f8c02a7ea431690132e66/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5a7f8c02a7ea431690132e66/416x416.jpg?background=000000&cropX1=244&cropX2=936&cropY1=11&cropY2=703,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Domenico Dolce is the Sicilian half of fashion power-duo Dolce & Gabbana.', 'Dolce founded the company in 1985 with Stefano Gabbana, whom he had met in a Milan night club.', 'The next year Dolce & Gabbana, known for its extravagant style and animal print designs, made its runway debut at the Milan Fashion Week.', 'Their big break came in 1993 when Madonna chose Dolce & Gabbana to design the costumes for her Girlie tour.', 'The two still design for the company together and share ownership despite their personal relationship ending in 2003. ']","[""Despite being based in Milan, the company's first boutique opened in Japan in 1989."", 'The two founders put their intricately designed seafront villa on the Sicilian island of Stromboli up for sale in July 2019.']",False,,,,,,,,,,,,,,
1879,Billionaires,2020,4,marek-dospiva,1851,billionaires,1100.0,Finance & Investments,0,"{'name': 'Marek Dospiva', 'uri': 'marek-dospiva', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e758ba710380d0006fba90a/416x416.jpg?background=000000&cropX1=143&cropX2=2381&cropY1=148&cropY2=2385'}",True,Marek Dospiva,50.0,Czechia,,Prague,investments,['Finance & Investments'],Czechia,,1646672386108,9,faris/5/2020/13435,1880,False,True,U,M,-14428800000.0,Dospiva,Marek,The World's Billionaires,,,1586217600000,False,False,,http://specials-images.forbesimg.com/imageserve/5e758ba710380d0006fba90a/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e758ba710380d0006fba90a/416x416.jpg?background=000000&cropX1=143&cropX2=2381&cropY1=148&cropY2=2385,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Marek Dospiva is cofounder of Penta Investments, which has investments in the healthcare, banking, real estate and aeronautical industries. ', 'Penta has controlling stakes in Privatbanka, pharmacy chain Dr. Max and sports betting operator Fortuna.  ', 'Dospiva and Slovak Jaroslav Hascak, who were both studying in Beijing, got started importing Chinese textiles to chain stores in Czechoslovakia.', ""During Slovakia's 1996 privatization, Penta gained control over the nation's biggest fund paying only 20 percent of its real market value. "", 'Dospiva and Hascak are still both partners and the largest shareholders of Penta Investments. ']","['Dospiva is developing an office building complex in Prague that was the last project of famous British architect Zaha Hadid, who died in 2016.', 'Dospiva, who speaks Chinese and likes sports car, is co-owner of Ferrari and Maserati dealerships in the Czech Republic. ']",False,,,billionaires,,,,,,,,,,,
1880,Billionaires,2020,4,du-shuanghua,1851,billionaires,1100.0,Manufacturing,0,"{'name': 'Du Shuanghua', 'uri': 'du-shuanghua', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Du Shuanghua,55.0,China,,Hengshui,steel,['Manufacturing'],China,,1617670428959,22,faris/5/2020/317,1881,False,True,D,M,-157766400000.0,Du,Shuanghua,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Du Shaunghua chairs Rizhao Steel Holding Group.\r\n\r\n', ""Rizhao Steel Holding is one of China's largest private steel manufacturers."", 'Du is a philanthropist whose donations have supported youth causes.']",,False,,,,,,,,,,,,,,
1881,Billionaires,2020,4,faruk-eczacibasi,1851,billionaires,1100.0,Diversified,0,"{'name': 'Faruk Eczacibasi', 'uri': 'faruk-eczacibasi', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/58b73e0da7ea431f321a6e54/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=81&cropY2=825'}",True,Faruk Eczacibasi,65.0,Turkey,,Istanbul,"pharmaceuticals, diversified",['Diversified'],Turkey,,1617670205742,8,faris/5/2020/8854,1882,True,False,D,M,-490665600000.0,Eczacibasi,Faruk,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/58b73e0da7ea431f321a6e54/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/58b73e0da7ea431f321a6e54/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=81&cropY2=825,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Faruk Eczacibasi and brother Bulent are partners in a conglomerate that includes a building products company with 13 facilities in Turkey and Europe.', 'It is a global exporter of ceramic and wall tiles, plus bathroom fixtures and accessories (brands include VitrA, Villeroy & Boch and Engers Keramik).', ""Faruk and Bulent's father, Dr. Nejat F. Eczacibasi, focused on pharmaceuticals before expanding into personal health care and other businesses."", 'Eczacibasi Holding also operate in healthcare services and the production and distribution of medical products to hospitals.', ""Other key sectors are consumer products, finance, IT, mining and real estate development. Eczacibasi is Turkey's leading producer of toilet paper.""]","[""Faruk has an extensive modern art collection (assembled with his wife, Fusun), loves jazz and lives in Istanbul's historic peninsula of Galata."", ""He is president of the Eczacibasi Sports Club, whose women's volleyball team won the Women's Club World Championship in 2015 and 2016.""]",False,,,,,,,,,,,,,,
1882,Billionaires,2020,4,sandeep-engineer,1851,billionaires,1100.0,Manufacturing,0,"{'name': 'Sandeep Engineer', 'uri': 'sandeep-engineer', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/615c611f4e6850861675d1fd/416x416.jpg?background=000000&cropX1=0&cropX2=1489&cropY1=0&cropY2=1490'}",True,Sandeep Engineer,58.0,India,,Ahmedabad,plastic pipes,['Manufacturing'],India,,1617670046223,14,faris/5/2020/217789,1883,False,True,E,M,-272764800000.0,Engineer,Sandeep,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/615c611f4e6850861675d1fd/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/615c611f4e6850861675d1fd/416x416.jpg?background=000000&cropX1=0&cropX2=1489&cropY1=0&cropY2=1490,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Chemical engineer Sandeep Engineer, started out working in the pharma industry before launching his own pharma venture in 1987.', ""A decade later, he latched on to making plastic pipes, convincing India's plumbers about their superiority to metal pipes.\r\n"", 'Sales at his company, Astral Poly Technik, got a boost when Bollywood actor Salman Khan became brand ambassador.', 'The $345 million (revenue) firm, which also makes adhesives and sealants, launched sanitizers during the Covid-19 lockdown. ']",,False,,,,,,,,,,,,,,
1883,Billionaires,2020,4,benedicte-find,1851,billionaires,1100.0,Healthcare,0,"{'name': 'Benedicte Find', 'uri': 'benedicte-find', 'imageExists': False}",True,Benedicte Find,,Denmark,,Copenhagen,medical devices,['Healthcare'],Denmark,,1617670472750,8,faris/5/2020/228740,1884,False,False,N,F,,Find,Benedicte,The World's Billionaires,,,1586300400000,False,False,,,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Benedicte Find is the daughter of the late Aage Louis-Hansen, founder of Danish healthcare company Coloplast.', 'Coloplast provides medical devices and services in the fields of colostomy, continence and urology; products include colostomy bags and catheters.', 'The company went public in 1983 and trades on the Copenhagen Stock Exchange. Find owns approximately 4% of Coloplast stock.', ""Her brother, Niels Peter Louis-Hansen, is Coloplast's deputy chairman. He is also a billionaire."", 'Find, an architect, is based in Copenhagen.']",,False,,,,,,,,,,,,,,
