,name,year,month,uri,bio,rank,listUri,finalWorth,otherCompensation,countryRank,person,visible,personName,age,country,city,source,industries,countryOfCitizenship,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,category,state,organization,title,employment,numberOfSiblings,numberOfSiblingsEst,csfDisplayFields,suppressOnProfiles,premiumProfile,embargo,previousRank,portraitImage,landscapeImage,residenceStateRegion,residenceMsa,investments
1168,Billionaires,2011,3,john-henry,"Press-shy global futures trader John Henry once again a billionaire thanks to October acquisition of Liverpool soccer club. Built his fortune with hedge fund J.W. Henry and Associates; now worth just $5 million. Illinois native purchased baseball's Florida Marlins from Wayne Huizenga (see) 1999; sold three years later in deal with Expos' Jeffrey Loria. With partners Tom Werner and Larry Lucchino, bought Red Sox for $700 million 2002. Two years later led team to first championship in 86 years. Today his New England Ventures owns Sox, Fenway Park, 80% share of lucrative New England Sports Network. Auto racing buff owns 50% of NASCAR's Rousch Fenway Racing, co-founded online racecar site iRacing in 2004. This past summer, the Red Sox sold out over 600 consecutive home games, the longest sellout streak in Major League Baseball history.",1140,billionaires,1000.0,0,393.0,"{'name': 'John Henry', 'uri': 'john-henry', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8b06fe6de3150009a5096f/416x416.jpg?background=000000&cropX1=510&cropX2=2975&cropY1=0&cropY2=2466'}",True,John Henry,61.0,United States,Boca Raton,Boston Red Sox,['Sports'],United States,1358269777609,1358269773508,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7563,1174,True,,,True,R,M,-640641600000.0,225.0,Henry,John,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwwWP0,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5d8b06fe6de3150009a5096f/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8b06fe6de3150009a5096f/416x416.jpg?background=000000&cropX1=510&cropX2=2975&cropY1=0&cropY2=2466,False,Sports,Florida,,,,,,,,,,,,,,,
1169,Billionaires,2011,3,alfredo-harp-helu,"Bulk of fortune comes from 2001 sale of Mexican bank Banamex to Citigroup; Harp was former head and significant shareholder. Currently chairs  publicly traded Grupo Marti, which owns a chain of sporting goods retailers. Harp Helu is the principal shareholder.",1140,billionaires,1000.0,0,10.0,"{'name': 'Alfredo Harp Helu & family', 'uri': 'alfredo-harp-helu', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e76f552d8e1ae0007b727dd/416x416.jpg?background=000000&cropX1=1178&cropX2=2779&cropY1=227&cropY2=1827'}",True,Alfredo Harp Helu & family,67.0,Mexico,Mexico City,banking,['Finance'],Mexico,1320243898906,1320243896001,0.0,0.0,0.0,0.0,0.0,faris/5/2011/4979,1174,True,0.0,0.0,True,E,M,-814478400000.0,224.0,Harp Helu,Alfredo,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOUTZg,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5e76f552d8e1ae0007b727dd/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e76f552d8e1ae0007b727dd/416x416.jpg?background=000000&cropX1=1178&cropX2=2779&cropY1=227&cropY2=1827,False,,,,,,,,,,,,,,,,,
1170,Billionaires,2011,3,andrei-komarov,"A graduate of the Moscow Institute of Chemical Engineering, had a brief flirtation with the world of entertainment as manager of Moscow's Satiricon Theater in the last years of communism. Then quit and began trading cars, metal products and steel pipes. In the mid-1990s, in hometown of Chelyabinsk, teamed up with the manager of the town's pipe-manufacturing plant, who invited him to jointly privatize the enterprise. Now the main shareholder of the ChPTZ group, which includes Chelyabinsk Pipe Rolling, First Urals New Pipe and the Chelyabinsk Zinc Factory. The group controls 20% of the country's steel-pipe market. In February, scrapped IPO on London market because of unfavorable market conditions. The Harley-Davidson motorcycle fan, represents his home region in the parliament's upper house.",1140,billionaires,1000.0,0,,"{'name': 'Andrei Komarov', 'uri': 'andrei-komarov', 'imageExists': True}",True,Andrei Komarov,44.0,Russia,Moscow,manufacturing,['Manufacturing'],Russia,1617670479299,1331131640989,,,,,,faris/5/2011/8716,1176,True,,,True,R,M,-101779200000.0,,Komarov,Andrei,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1299711600000,False,False,http://specials-images.forbesimg.com/imageserve/035d3f369e022987d54e50ad464b3c32/137x200.jpg,,False,Manufacturing,,,,,,,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,False,,,,,,,
1171,Billionaires,2011,3,george-joseph,"Piloted a B-17 bomber in WWII. Founded Mercury General Corp. in 1962; had been working as door-to-door insurance salesman before realizing auto companies were not adequately screening customers. Firm was the main supporter of Prop. 17, a California auto insurance ballot that was defeated in June 2010. Opponents said it would punish those without continuous coverage, like disabled or ill drivers. Accused of nepotism last year, employing his nephew as company's chief actuary; responded that he was within SEC rules.",1140,billionaires,1000.0,0,393.0,"{'name': 'George Joseph', 'uri': 'george-joseph', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/f8b168c4a7bfccd92602385364f691b7/416x416.jpg?background=000000&cropX1=106&cropX2=641&cropY1=68&cropY2=603'}",True,George Joseph,89.0,United States,Los Angeles,insurance,['Finance'],United States,1358269873000,1358269866539,0.0,0.0,0.0,0.0,0.0,faris/5/2011/6308,1176,True,0.0,0.0,True,E,M,-1524427200000.0,225.0,Joseph,George,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwwOz4,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/f8b168c4a7bfccd92602385364f691b7/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/f8b168c4a7bfccd92602385364f691b7/416x416.jpg?background=000000&cropX1=106&cropX2=641&cropY1=68&cropY2=603,False,Finance,California,,,,,,,,,,,,,,,
1172,Billionaires,2011,3,dmitry-korzhev,"With partner Dmitry Troitsky took Russian retailer O'KEY Group public on London Stock Exchange this fall; current market cap: $3 billion. Collaboration began as students; started out in car sales founding Mega-auto company in 1993, now one of the biggest dealers in Saint-Petersburg. In 1995 founded juice producing plant Multon, and after 10 years sold it to Coca-Cola for $500 million. In 2001, co-founded O-Key chain of supermarkets.",1140,billionaires,1000.0,0,94.0,"{'name': 'Dmitry Korzhev', 'uri': 'dmitry-korzhev', 'imageExists': False}",True,Dmitry Korzhev,47.0,Russia,St. Petersburg,retail,['Fashion and Retail'],Russia,1331131558671,1331131666843,0.0,0.0,0.0,0.0,0.0,faris/5/2011/13548,1178,False,,,True,N,M,-186692400000.0,195.0,Korzhev,Dmitry,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/On0vwU,http://onforb.es/1IR71XC,1298955600000,False,False,,,False,,,,,,,,,,,,,,,,,
1173,Billionaires,2011,3,william-kellogg,"Former chief of mid-market retailer of Kohl's. Department store finding recovery as store sales show signs of strength; stock is flat over the last year. The former Kohl's employee teamed up with partners John Herman and Jay Baker for management buyout of its 39 department stores in Wisconsin. Now Kohls has more than 1,060 stores in 49 states. Took public 1992; stepped down as chief exec 2001. Also owns shares in auto dealer CarMax.",1140,billionaires,1000.0,0,393.0,"{'name': 'William Kellogg', 'uri': 'william-kellogg', 'imageExists': False}",True,William Kellogg,67.0,United States,Oconomowoc,Kohl''s,['Fashion and Retail'],United States,1366216631593,1366216619565,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7006,1178,False,0.0,0.0,True,E,M,-835819200000.0,225.0,Kellogg,William,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/SkaRDU,http://onforb.es/1IR71XC,1298955600000,False,False,,,False,Fashion and Retail,Wisconsin,Kohl's,Director and Member of Executive Committee,"{'name': ""Kohl's"", 'uri': 'companies/kohls', 'title': 'Director and Member of Executive Committee', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,
1174,Billionaires,2011,3,morris-kahn,"South African water and diving enthusiast made fortune as an original investor in Amdocs, a customer-relationship management-and-billing software firm for large telecom outfits. He has cashed out nearly $1 billion worth of shares since Amdocs went public in 1998; now focuses on venture capital and philanthropy in Israel. Founded Zalul, nonprofit organization dedicated to cleaning up water in Israel. Donates personal time and money for promote cataract surgeries in Ethiopia. Also owns camps dedicated for sick children who need a safe place to recuperate and therapeutic horseback riding center for the disabled. Cofounder of Coral World International, a string of aquariums in locations such as the Bahamas and Australia; still owns a 50% stake. Son, Benjamin, is a marine biologist.",1140,billionaires,1000.0,0,14.0,"{'name': 'Morris Kahn', 'uri': 'morris-kahn', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e76cf0310380d0006fbb816/416x416.jpg?background=000000&cropX1=86&cropX2=698&cropY1=37&cropY2=649'}",True,Morris Kahn,81.0,Israel,Beit Yanay,software,['Technology'],Israel,1320243898359,1320243891392,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7065,1178,True,0.0,0.0,True,E,M,-1262286000000.0,211.0,Kahn,Morris,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOVtpO,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5e76cf0310380d0006fbb816/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e76cf0310380d0006fbb816/416x416.jpg?background=000000&cropX1=86&cropX2=698&cropY1=37&cropY2=649,False,,,,,,,,,,,,,,,,,
1175,Billionaires,2011,3,koo-bon-joon,"Became chief executive of LG Electronics after the company's poor performance in 2009, which was due primarily to its slow response to the smartphone market boom.  His track record within the LG Group includes LG Electronics, LG Chemicals, LG-Phillips LCD. Has proved himself to be a talented manager. In October 1999 he was the first CEO to take on LG-Phillips and led the company to be the largest producer of large scale LCDs (liquid crystal displays) in terms of market share. Received his MBA from the University of Chicago in early 1980s; after graduation worked at AT&T in the U.S. In early 1990s sorked in the Japan offices of LG Group unit DPS LG. Said to be fluent in both Japanese and English; oversees formal meetings in the foreign languages.  Younger brother of billionaire Koo Bon-Moo, who chairs LG Group.",1140,billionaires,1000.0,0,15.0,"{'name': 'Koo Bon-Joon', 'uri': 'koo-bon-joon', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5b15b7704bbe6f74868b9317/416x416.jpg?background=000000&cropX1=118&cropX2=952&cropY1=513&cropY2=1348'}",True,Koo Bon-Joon,59.0,South Korea,Seoul,LG,['Technology'],South Korea,1491347051701,1331131663109,0.0,,0.0,,0.0,faris/5/2011/8375,1178,True,,,False,N,M,-568753200000.0,93.0,Koo,Bon-Joon,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1299646800000,False,False,http://specials-images.forbesimg.com/imageserve/5b15b7704bbe6f74868b9317/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5b15b7704bbe6f74868b9317/416x416.jpg?background=000000&cropX1=118&cropX2=952&cropY1=513&cropY2=1348,False,Technology,,LG Electronics,,"{'name': 'LG Electronics', 'uri': 'companies/lg-electronics', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,
1176,Billionaires,2011,3,kim-taek-jin,"His online gaming company NCSoft saw its stock price double in 2010, boosting Kim to billionaire status. As a student at Seoul National University, he developed software to help practice typing in the Korean language. He launched NCSoft soon after graduation. Last year's hit game ""Ion"" was a success beyond Korea, selling big in the Chinese market. An avid fan of golf and other sports, he recently attracted much publicity after announcing plans to create a professional baseball team.",1140,billionaires,1000.0,0,15.0,"{'name': 'Kim Tack-Jin', 'uri': 'kim-taek-jin', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5b71cae531358e0429c5d8d1/416x416.jpg?background=000000&cropX1=479&cropX2=1101&cropY1=182&cropY2=804'}",True,Kim Tack-Jin,44.0,,,online gaming,['Gaming'],South Korea,1366216671406,1366216646683,0.0,0.0,0.0,0.0,0.0,faris/5/2011/9250,1180,True,,,True,N,M,-88455600000.0,93.0,Kim,Tack-Jin,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/REkzSr,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5b71cae531358e0429c5d8d1/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5b71cae531358e0429c5d8d1/416x416.jpg?background=000000&cropX1=479&cropX2=1101&cropY1=182&cropY2=804,False,Gaming,,,,,,,,,,,,,,,,
1177,Billionaires,2011,3,nancy-lerner,"Daughter of Al Lerner (d. 2002), who made fortune creating credit card giant MBNA. Barely billionaire: family's fortune fluctuating on Bank of America stock; shares dropped 15% in past 12 months. Al Lerner, born in Brooklyn to Russian immigrants, sold furniture, invested earnings in Cleveland-area real estate. Bought control of Equitable Bancorp 1981, merged with Maryland National 1989; spun off MBNA 1991, eventually sold to BofA. Returned pro football to Cleveland in 1999.",1140,billionaires,1000.0,0,393.0,"{'name': 'Nancy Lerner', 'uri': 'nancy-lerner', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Nancy Lerner,50.0,United States,Cleveland,Finance,['Finance and Investments'],United States,1491252882809,1337117386620,0.0,,0.0,,0.0,faris/5/2011/7433,1180,,0.0,0.0,False,E,F,-304286400000.0,225.0,Lerner,Nancy,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1299646800000,False,False,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,Finance & Investments,Ohio,,,,,,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,937.0,,,Midwest,"Cleveland, OH",
1178,Billionaires,2011,3,nasser-khalili,"Iranian-born academic and former art dealer has one of the world's largest private collections of Islamic art with over 20,000 items spanning 1,400 years.  Collection is his passion and the basis of his wealth.  Artifacts include ceramics, metalwork, glass, rare Koranic manuscripts, paintings and textiles. Bought his first piece, a 19th century Qajar lacquer pen box, as a teenager.  Also collects Japanese Art from the Meiji period, Indian and Swedish textiles, Spanish metal works.  Nicknamed the secret sultan, left Iran before the 1979 revolution, now lives in London as a dual U.S.-British citizen. Also owns commercial and retail properties in and around London, including tony Mayfair.  Building an innovative energy efficient office block named ""The Wave"". Co-founder and chairman of the Maimonides Foundation, a charity which promotes interfaith peace and understanding.",1140,billionaires,1000.0,0,30.0,"{'name': 'Nasser Khalili', 'uri': 'nasser-khalili', 'imageExists': True}",True,Nasser Khalili,65.0,United Kingdom,London,"art, real estate",['Investments'],United Kingdom,1320243873953,1320243857313,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7416,1180,True,0.0,0.0,True,E,M,-758574000000.0,205.0,Khalili,Nasser,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/On0qt6,http://onforb.es/1IR71XC,1298955600000,False,False,,,False,,,,,,,,,,,,,,,,,
1179,Billionaires,2011,3,norma-lerner,"Widow of Al Lerner (d. 2002), who made fortune creating credit card giant MBNA. Barely billionaire: family's fortune fluctuating on Bank of America stock; shares dropped 15% in past 12 months.  Al Lerner, born in Brooklyn to Russian immigrants, sold furniture, invested earnings in Cleveland-area real estate. Bought control of Equitable Bancorp 1981, merged with Maryland National 1989; spun off MBNA 1991, eventually sold to BofA. Returned pro football to Cleveland in 1999.",1140,billionaires,1000.0,0,393.0,"{'name': 'Norma Lerner', 'uri': 'norma-lerner', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/4c5034576f7f8449ebd38eb9eeedcf1c/416x416.jpg?background=000000&cropX1=0&cropX2=788&cropY1=42&cropY2=830'}",True,Norma Lerner,75.0,United States,Cleveland,Finance,['Finance and Investments'],United States,1491252865963,1337117342478,0.0,,0.0,,0.0,faris/5/2011/6565,1181,True,0.0,0.0,False,E,F,-1065466800000.0,225.0,Lerner,Norma,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1299646800000,False,False,http://specials-images.forbesimg.com/imageserve/4c5034576f7f8449ebd38eb9eeedcf1c/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/4c5034576f7f8449ebd38eb9eeedcf1c/416x416.jpg?background=000000&cropX1=0&cropX2=788&cropY1=42&cropY2=830,False,Finance & Investments,Ohio,,,,,,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,937.0,,,Midwest,"Cleveland, OH",
