,name,year,month,uri,bio,rank,listUri,finalWorth,category,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,moneyRank,pressRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,title,employment,date,wealthList,familyList,selfMadeRank,previousRank,thumbnail,residenceStateRegion,residenceMsa,squareImage,bioSuppress,csfDisplayFields,suppressOnProfiles,bios,abouts,premiumProfile,philanthropyScore,totalCharitableDonation,charitableDonationPercentage,impactInvestor,numberOfSiblings,numberOfSiblingsEst,qas,portraitImage,landscapeImage,investments,notableDeal,valueCreated,parentListUri,embargo
2130,Billionaires,2019,3,anastasia-soare,,2057,billionaires,1000.0,Fashion & Retail,0,589.0,"{'name': 'Anastasia Soare', 'uri': 'anastasia-soare', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5bbbc79c31358e4b20817639/416x416.jpg?background=000000&cropX1=502&cropX2=3158&cropY1=1769&cropY2=4427'}",True,Anastasia Soare,61.0,United States,California,Beverly Hills,cosmetics,['Fashion & Retail'],United States,,1559665919695,21,0.0,0.0,0.0,faris/5/2019/212526,2131,False,,,True,N,F,-379036800000.0,225.0,Soare,Anastasia,The World's Billionaires,,,1551744000000,False,False,9.0,,http://specials-images.forbesimg.com/imageserve/5bbbc79c31358e4b20817639/280x425.jpg?fit=scale&background=000000,West,,//specials-images.forbesimg.com/imageserve/5bbbc79c31358e4b20817639/416x416.jpg?background=000000&cropX1=502&cropX2=3158&cropY1=1769&cropY2=4427,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Make-up mogul Anastasia Soare has made a fortune applying the golden ratio--used by the ancient Greeks and Leonardo da Vinci--to eyebrows.\r\n', 'Born in Romania, she immigrated to Los Angeles in 1989 and got a job in a beauty salon.', 'Three years later, she struck out on her own, and in 2000, she launched a line of eyebrow products under the name Anastasia Beverly Hills.', ""Sales took off after her daughter Claudia, who is the company's president, began promoting the brand on Instagram. "", 'The company now sells more than 480 products in over 3,000 stores; revenues are estimated at more than $200 million.\r\n']","['Soare is a favorite of the celebrity set. Her first clients included Cindy Crawford and Naomi Campbell, and she now does the brows of the Kardashians.\r\n', ""When she came to America, Soare spoke little English and couldn't get approval for a credit card.\r\n""]",False,,,,,,,,,,,,,,
2131,Billionaires,2019,3,axel-stawski,,2057,billionaires,1000.0,Real Estate,0,,"{'name': 'Axel Stawski', 'uri': 'axel-stawski', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a909560a7ea434a0c272237/416x416.jpg?background=000000&cropX1=1605&cropX2=2567&cropY1=349&cropY2=1310'}",True,Axel Stawski,68.0,United States,New York,Sagaponack,real estate,['Real Estate'],United States,,1586220956041,15,,,,faris/5/2019/199987,2132,False,,,True,E,M,-603763200000.0,,Stawski,Axel,The World's Billionaires,,,1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/5a909560a7ea434a0c272237/280x425.jpg?fit=scale&background=000000,Northeast,"New York, NY",//specials-images.forbesimg.com/imageserve/5a909560a7ea434a0c272237/416x416.jpg?background=000000&cropX1=1605&cropX2=2567&cropY1=349&cropY2=1310,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Real estate billionaire Axel Stawski founded Stawski Partners in 1973. ', 'The company owns six office buildings and three condos in Manhattan.', ""He is developing two luxury residential towers in Queens' Long Island City, his first developments in about a decade."", 'Stawski was born in post-war Germany to Jewish parents who both survived the Holocaust.', 'He immigrated to America in 1971 to attend New York University.']",,False,,,,,,,,,,,,,,
2132,Billionaires,2019,3,beny-steinmetz,,2057,billionaires,1000.0,Metals & Mining,0,19.0,"{'name': 'Beny Steinmetz', 'uri': 'beny-steinmetz', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c70caec4bbe6f79c54740b7/416x416.jpg?background=000000&cropX1=527&cropX2=2624&cropY1=11&cropY2=2109'}",True,Beny Steinmetz,62.0,Israel,,Netanya,"mining, diamonds, real estate",['Metals & Mining'],Israel,,1556309452827,19,0.0,0.0,0.0,faris/5/2019/8167,2133,True,0.0,0.0,False,E,M,-433900800000.0,211.0,Steinmetz,Beny,The World's Billionaires,,,1551744000000,False,False,,2124.0,http://specials-images.forbesimg.com/imageserve/5c70caec4bbe6f79c54740b7/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c70caec4bbe6f79c54740b7/416x416.jpg?background=000000&cropX1=527&cropX2=2624&cropY1=11&cropY2=2109,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Diamond tycoon Beny Steinmetz is owner of BSGR, an embattled mining company with a presence in Guinea and Sierra Leone.', 'BSGR is under investigation in several countries, including the U.S. for violating the Foreign Corrupt Practices Act. The company denies the claims.', ""In 2010, BSGR sold 51% of its mining rights in Guinea to Brazil's multinational Vale for $2.5 billion. As of 2016 it had only collected $500 million."", 'After determining that BSGR had obtained rights to Guinean iron mines illegally, in 2014 the Guinean government denied BSGR access to mines there. ', 'In April 2017, he sued billionaire George Soros for $10 billion, accusing Soros of perpetrating a smear campaign. Soros denies the allegations. ']","['Born and raised in Israel, Steinmetz moved to Belgium in 1978 to start Steinmetz Diamond Group with his brother.', 'BSGR subsidiary Koidu Limited supplied Tiffany &amp; Co. with rough diamonds from its mine in Sierra Leone until March 2017.']",False,,,,,,,,,,,,,,
2133,Billionaires,2019,3,mengquan-sun,,2057,billionaires,1000.0,Food and Beverage,0,300.0,"{'name': 'Sun Mengquan', 'uri': 'mengquan-sun', 'imageExists': False}",True,Sun Mengquan,,China,,Yantai,edible oil,['Food and Beverage'],China,,1573074886980,15,0.0,0.0,0.0,faris/5/2019/14446,2134,False,,,True,N,M,,99.0,Sun,Mengquan,The World's Billionaires,,,1551826800000,False,False,,,,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Sun Mengquan chairs Shandong-based cooking oil company Luhua Group.', 'Sun began working for the predecessor of Luhua in 1983, when it was a nearly bankrupt metals-trading collective with fewer than 10 workers. ', ""Sun shifted the company's business to processing and exporting peanuts, and, later, into peanut oil.""]",,False,,,,,,,,,,,,,,
2134,Billionaires,2019,3,sun-yinhuan,,2057,billionaires,1000.0,Real Estate,0,300.0,"{'name': 'Sun Yinhuan', 'uri': 'sun-yinhuan', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c6f1e7f31358e35dd26cabd/416x416.jpg?background=000000&cropX1=1217&cropX2=3573&cropY1=352&cropY2=2707'}",True,Sun Yinhuan,69.0,China,,Dalian,real estate,['Real Estate'],China,,1556309454054,21,0.0,0.0,0.0,faris/5/2019/193252,2135,False,-300.0,-23.076923076923066,True,D,M,-633830400000.0,99.0,Sun,Yinhuan,The World's Billionaires,,,1551744000000,False,False,,1756.0,http://specials-images.forbesimg.com/imageserve/5c6f1e7f31358e35dd26cabd/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c6f1e7f31358e35dd26cabd/416x416.jpg?background=000000&cropX1=1217&cropX2=3573&cropY1=352&cropY2=2707,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Sun Yinhuan controls Yida China Holdings, a leading operator of business parks in China.', 'Sun is a vice president of the China Real Estate Association and vice chairman of the All-China Federation of Industry & Commerce.']",,False,,,,,,,,,,,,,,
2135,Billionaires,2019,3,james-truchard,,2057,billionaires,1000.0,Technology,0,589.0,"{'name': 'James Truchard', 'uri': 'james-truchard', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a90a9434bbe6f0fa8266b0b/416x416.jpg?background=000000&cropX1=0&cropX2=1500&cropY1=54&cropY2=1554'}",True,James Truchard,75.0,United States,Texas,Austin,software,['Technology'],United States,,1556309452957,11,0.0,0.0,0.0,faris/5/2019/193714,2136,False,-100.0,-9.090909090909093,True,D,M,-836956800000.0,225.0,Truchard,James,The World's Billionaires,,,1551744000000,False,False,,1999.0,http://specials-images.forbesimg.com/imageserve/5a90a9434bbe6f0fa8266b0b/280x425.jpg?fit=scale&background=000000,South,"Austin, TX",//specials-images.forbesimg.com/imageserve/5a90a9434bbe6f0fa8266b0b/416x416.jpg?background=000000&cropX1=0&cropX2=1500&cropY1=54&cropY2=1554,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['James Truchard cofounded National Instruments, a supplier of testing and measurement equipment and software for scientists and engineers, in 1976.', 'A Texas native, he got a PhD in electrical engineering from the University of Texas, Austin in 1974.', ""He launched National Instruments while working as managing director of the acoustical measurements division at the university's applied research lab."", 'The company produces both hardware and software for governments, colleges and companies, including Subaru and Airbus.', ""In January 2019, Truchard retired as chairman of National Instuments' board.""]","['A gardening and photography enthusiast, Truchard published ""Memories from a Hill Country Garden: Flowers, Stones, and Critters"" in 2013.']",False,,,,,,,,,,,,,,
2136,Billionaires,2019,3,surin-upatkoon,,2057,billionaires,1000.0,Diversified,0,30.0,"{'name': 'Surin Upatkoon', 'uri': 'surin-upatkoon', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/58a783104bbe6f0e5587106d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=248&cropY2=992'}",True,Surin Upatkoon,69.0,Malaysia,,Kuala Lumpur,"telecom, lotteries, insurance",['Diversified'],Thailand,,1556311714823,14,0.0,0.0,0.0,faris/5/2019/193629,2137,True,0.0,0.0,True,E,M,-653443200000.0,97.0,Upatkoon,Surin,The World's Billionaires,,,1551744000000,False,False,,2124.0,http://specials-images.forbesimg.com/imageserve/58a783104bbe6f0e5587106d/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/58a783104bbe6f0e5587106d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=248&cropY2=992,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Low-profile tycoon Surin Upatkoon made his fortune across sectors ranging from telecom to gaming to insurance.', 'Most of his fortune comes from selling a 10% stake in Thai telecom company InTouch in 2013. ', 'He owns stakes in listed gaming company Magnum Corp, textile firm MWE and insurance-and-property company MPHB Capital.', 'He started his career as a manager at MWE Weaving in 1971 and rose through the ranks.', 'His son, Krian, is on the textile company board while Ivevei, the older of his two daughters, is on the board of the financial-services company.']","['Upatkoon is a Thai national but moved to Penang for school, stayed for work and has been a  Malaysia resident ever since.  ', 'He loves playing golf.']",False,,,,,,,,,,,,,,
2137,Billionaires,2019,3,alexander-vik,,2057,billionaires,1000.0,Finance and Investments,0,14.0,"{'name': 'Alexander Vik', 'uri': 'alexander-vik', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/a4ee295ad9eda8dbd930ef159c0014a0/416x416.jpg?background=000000&cropX1=63&cropX2=689&cropY1=11&cropY2=638'}",True,Alexander Vik,64.0,Monaco,,Monaco,investments,['Finance and Investments'],Norway,,1556309452862,17,0.0,0.0,0.0,faris/5/2019/4235,2138,True,0.0,0.0,False,E,M,-469152000000.0,191.0,Vik,Alexander,The World's Billionaires,Investor,,1551744000000,False,False,,2124.0,http://specials-images.forbesimg.com/imageserve/a4ee295ad9eda8dbd930ef159c0014a0/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/a4ee295ad9eda8dbd930ef159c0014a0/416x416.jpg?background=000000&cropX1=63&cropX2=689&cropY1=11&cropY2=638,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Alexander Vik comes from a wealthy family of fur merchants and has dabbled in everything from closed-end country funds to insurance and tech startups.', 'He remains locked in a contentious legal battle with Deutsche Bank, which in late 2013 obtained a $250 million judgment against his trading operation.', ""Deutsche had sued the trading operation, based largely out of Vik's Connecticut home, over a margin call that went unpaid during the financial crisis."", ""So far Vik is not paying and has appealed the London court's judgment."", ""Meanwhile Deutsche has started legal proceedings in New York, Connecticut, Delaware and Oslo to investigate Vik's assets.""]","['A Norwegian who was raised in Sweden and schooled in the Canary Islands, Vik was a former golf champion at Harvard University.', 'During the first Internet bubble, Vik was behind Xcelera.com, one of the biggest dot.com boom and bust stocks of the era.']",False,,,,,,,,,,,,,,
2138,Billionaires,2019,3,junjin-wang,,2057,billionaires,1000.0,Service,0,,"{'name': 'Wang Junjin', 'uri': 'junjin-wang', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c6f1ef5a7ea431000431945/416x416.jpg?background=000000&cropX1=10&cropX2=2488&cropY1=85&cropY2=2564'}",True,Wang Junjin,50.0,China,,Shanghai,airline,['Service'],China,,1617670408677,19,,,,faris/5/2019/75,2139,False,,,True,D,M,-34214400000.0,,Wang,Junjin,The World's Billionaires,,,1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/5c6f1ef5a7ea431000431945/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c6f1ef5a7ea431000431945/416x416.jpg?background=000000&cropX1=10&cropX2=2488&cropY1=85&cropY2=2564,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Wang Junjin chairs Juneyao Group, which controls Shanghai-listed Juneyao Airlines.', 'Wang holds an EMBA from Cheung Kong Graduate School of Business.']",,False,,,,,,,,,,,,,,
2139,Billionaires,2019,3,wang-muqing,,2057,billionaires,1000.0,Automotive,0,300.0,"{'name': 'Wang Muqing & family', 'uri': 'wang-muqing', 'imageExists': False}",True,Wang Muqing & family,68.0,China,,Shanghai,auto distribution,['Automotive'],China,,1556309453962,11,0.0,0.0,0.0,faris/5/2019/13490,2140,False,-300.0,-23.076923076923066,True,D,M,-599616000000.0,99.0,Wang,Muqing,The World's Billionaires,,,1551744000000,False,False,,1756.0,,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Wang Muqing is the founder of China ZhengTong Auto Services Holdings, which has car dealerships throughout China. ', 'ZhengTong specializes in luxury automobiles.', 'Wang started out in the auto trading business in 1996.']",,False,,,,,,,,,,,,,,
2140,Billionaires,2019,3,zhenghua-wang,,2057,billionaires,1000.0,Service,0,300.0,"{'name': 'Wang Zhenghua', 'uri': 'zhenghua-wang', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c6f1f60a7ea431000431960/416x416.jpg?background=000000&cropX1=574&cropX2=1888&cropY1=20&cropY2=1333'}",True,Wang Zhenghua,74.0,China,,Shanghai,budget airline,['Service'],China,,1573074824206,24,0.0,0.0,0.0,faris/5/2019/858,2141,False,-100.0,-9.090909090909093,True,D,M,-810604800000.0,99.0,Wang,Zhenghua,The World's Billionaires,,,1551826800000,False,False,,1999.0,http://specials-images.forbesimg.com/imageserve/5c6f1f60a7ea431000431960/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c6f1f60a7ea431000431960/416x416.jpg?background=000000&cropX1=574&cropX2=1888&cropY1=20&cropY2=1333,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Wang Zhenghua is president of Spring Airlines of China, one of the world's largest budget carriers. "", 'Wang was a district government official in Shanghai before he set up his first company, Shanghai Spring Tour, in 1981.']",,False,,,,,,,,,,,,,,
2141,Billionaires,2019,3,v-prem-watsa,,2057,billionaires,1000.0,Finance and Investments,0,42.0,"{'name': 'V. Prem Watsa', 'uri': 'v-prem-watsa', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c6daf1731358e35dd26a412/416x416.jpg?background=000000&cropX1=986&cropX2=2987&cropY1=0&cropY2=2000'}",True,V. Prem Watsa,68.0,Canada,,Toronto,"insurance, investments",['Finance and Investments'],Canada,,1556309458774,11,0.0,0.0,0.0,faris/5/2019/4935,2142,True,0.0,0.0,True,E,M,-612489600000.0,223.0,Watsa,V. Prem,The World's Billionaires,,,1551744000000,False,False,,2124.0,http://specials-images.forbesimg.com/imageserve/5c6daf1731358e35dd26a412/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c6daf1731358e35dd26a412/416x416.jpg?background=000000&cropX1=986&cropX2=2987&cropY1=0&cropY2=2000,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Prem Watsa founded Toronto-based financial services firm Fairfax Financial Holdings in 1985 and remains its chairman and CEO.', ""Born in Hyderabad, India, Watsa later joined his brother in Canada, and then enrolled in the University of Western Ontario's MBA program."", 'He paid his way through school by selling appliances door-to-door and, after a stint as an investment analyst, struck out on his own in 1984.', 'He began acquiring insurance companies, modeling his business after the success of his idol, Warren Buffett.', 'Fairfax now has property and casualty insurance and reinsurance interests across the world plus stakes in companies that include BlackBerry and GE.']",,False,,,,,,,,,,,,,,
2142,Billionaires,2019,3,sandy-weill,,2057,billionaires,1000.0,Finance and Investments,0,,"{'name': 'Sandy Weill', 'uri': 'sandy-weill', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e88e378e2bb04000642797a/416x416.jpg?background=000000&cropX1=415&cropX2=3201&cropY1=509&cropY2=3297'}",True,Sandy Weill,85.0,United States,California,Sonoma,Citigroup,['Finance and Investments'],United States,,1586220962140,23,,,,faris/5/2019/6037,2143,False,,,True,E,M,-1161216000000.0,,Weill,Sandy,The World's Billionaires,,,1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/5e88e378e2bb04000642797a/280x425.jpg?fit=scale&background=000000,West,"Santa Rosa, CA",//specials-images.forbesimg.com/imageserve/5e88e378e2bb04000642797a/416x416.jpg?background=000000&cropX1=415&cropX2=3201&cropY1=509&cropY2=3297,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Sanford ""Sandy"" Weill spent decades in financial services, culminating with Travelers and Citicorp merging to form Citigroup in 1998.', ""Weill's first job was a Bear Stearns runner in 1955, earning $150 a week. "", 'He formed a brokerage firm with partners, built it into Shearson Loeb Rhoads, and sold it to American Express for nearly $1 billion in 1981. ', 'Weill was CEO of Citigroup until 2003 and chairman until 2006.', ' He is still an active investor, president of the board of trustees at Carnegie Hall and on the executive council at UC San Francisco. ']","['When Weill first got married, he and his wife lived with her parents.', ""Weill's protege at Travelers and Citigroup was Jamie Dimon, who left in 2000 to be CEO of Bank One (now JP Morgan Chase). \r\n""]",False,,,,,,,,,,,,,,
